,EQ_ID,Lon,Lat,Depth,Mag
28577,020887,-71.31645,-24.41534,10.74,9.1
28578,020888,-72.78913,-36.27677,38.46,9.2
28579,020889,-71.96951,-33.28381,23.4,9.0
28580,020890,-71.94063,-28.72546,12.43,9.1
28581,020891,-71.10009,-25.57168,18.97,9.1
28582,020892,-70.99092,-25.58177,21.66,9.1
28583,020893,-70.30945,-19.69567,43.36,8.9
28584,020894,-73.62103,-43.15805,51.44,9.2
28585,020895,-72.45078,-33.63943,14.02,8.9
28586,020896,-72.0871,-32.46739,18.71,8.9
28587,020897,-71.09226,-29.78047,49.48,9.1
28588,020898,-73.24358,-35.815,21.36,9.2
28589,020899,-70.7578,-20.22502,23.09,9.2
28590,020900,-70.80103,-28.17287,42.81,9.3
28591,020901,-71.26419,-27.8838,22.26,9.1
28592,020902,-71.28916,-19.75118,13.63,9.0
28593,020903,-70.68233,-21.01428,21.58,9.0
28594,020905,-71.77577,-31.79123,26.98,8.9
28595,020906,-73.21104,-37.01783,31.45,9.0
28596,020908,-72.25026,-33.09774,15.64,8.9
28597,020909,-71.57734,-28.27993,17.83,9.2
28598,020910,-73.58704,-40.66833,38.13,9.2
28599,020911,-72.27057,-35.20743,37.04,9.3
28600,020912,-70.48777,-20.00387,33.38,8.9
28601,020913,-69.80659,-21.64341,51.64,9.0
28602,020914,-73.77887,-39.39498,28.58,9.0
28603,020916,-71.44757,-25.96553,10.43,9.0
28604,020918,-70.66703,-21.35472,21.5,9.0
28605,020919,-72.98747,-37.38549,39.43,9.1
28606,020920,-72.02382,-35.42855,50.15,9.0
28607,020921,-72.30706,-33.73745,17.58,9.0
28608,020922,-74.089,-40.75344,23.07,9.1
28609,020923,-72.98203,-38.96053,52.65,8.8
28610,020924,-71.35775,-30.56805,41.67,9.0
28611,020925,-71.38016,-33.55345,45.94,9.1
28612,020926,-74.54155,-41.32506,15.19,9.1
28613,020927,-71.21624,-29.05816,36.91,9.1
28614,020928,-72.0071,-28.34053,8.01,9.1
28615,020929,-72.77176,-35.8185,32.75,8.9
28616,020930,-72.80135,-33.56394,6.81,9.0
28617,020931,-70.9754,-19.33252,25.32,9.1
28618,020932,-71.17212,-22.76084,8.79,9.1
28619,020933,-73.57242,-42.79073,51.66,9.1
28620,020934,-71.71296,-32.19263,29.79,9.1
28621,020935,-71.45063,-25.80505,9.96,9.1
28622,020936,-74.647,-40.87546,12.64,9.0
28623,020937,-70.2481,-19.74679,45.19,9.1
28624,020938,-73.69413,-39.5309,31.76,9.2
28625,020939,-70.25836,-26.44169,52.5,8.9
28626,020940,-72.27324,-32.52642,13.97,9.0
28627,020941,-73.09529,-39.30911,52.29,9.1
28628,020942,-71.54537,-32.96792,36.73,9.2
28629,020943,-71.96723,-28.92949,13.0,9.0
28630,020944,-74.49165,-37.55672,6.97,9.0
28631,020945,-71.27652,-25.14431,14.47,9.2
28632,020946,-70.80601,-23.64514,21.57,9.1
28633,020947,-74.07585,-42.78971,32.33,9.0
28634,020948,-70.43306,-23.98654,33.43,9.0
28635,020949,-73.9605,-36.23475,10.53,9.2
28636,020950,-73.9651,-41.25974,27.98,9.1
28637,020951,-73.24597,-35.51196,18.1,9.0
28638,020952,-70.22451,-26.26337,52.77,9.0
28639,020953,-74.00614,-39.1127,21.65,9.1
28640,020954,-72.56488,-35.15281,27.45,9.1
28641,020955,-72.48514,-32.49823,8.91,9.0
28642,020956,-71.87597,-33.47349,27.0,9.0
28643,020957,-69.78767,-23.47913,53.3,9.2
28644,020958,-71.0891,-23.45521,14.18,9.1
28645,020959,-72.99479,-36.33195,33.07,9.2
28646,020960,-72.16761,-35.13443,39.13,9.2
28647,020961,-73.6419,-37.12231,22.16,8.9
28648,020963,-70.3901,-24.74422,38.91,9.2
28649,020964,-74.26173,-39.15526,16.03,9.0
28650,020965,-70.16794,-19.55464,50.94,9.1
28651,020966,-70.42721,-20.46327,31.89,9.2
28652,020967,-70.9347,-18.98389,31.48,9.1
28653,020968,-70.22257,-21.00125,36.59,9.1
28654,020969,-71.15243,-32.64959,53.01,9.0
28655,020970,-72.31884,-34.23052,21.55,9.1
28656,020971,-74.16849,-39.32958,18.44,9.2
28657,020972,-71.32467,-29.06156,32.59,9.1
28658,020973,-72.58571,-32.70539,7.0,9.1
28659,020974,-74.5358,-38.59566,9.4,8.9
28660,020975,-70.76908,-21.91732,19.07,8.9
28661,020976,-73.21975,-35.92753,23.1,9.1
28662,020977,-70.70586,-22.47533,21.03,9.0
28663,020978,-71.78529,-34.95197,50.02,9.2
28664,020979,-73.67106,-35.78903,12.25,8.9
28665,020980,-71.26888,-27.0583,17.96,9.2
28666,020981,-70.79434,-19.6258,27.21,9.1
28667,020982,-73.4811,-36.79233,24.07,9.0
28668,020983,-72.39207,-33.02492,12.26,9.1
28669,020984,-70.91523,-24.34625,21.41,9.0
28670,020985,-73.74112,-40.85817,33.29,9.2
28671,020987,-71.22586,-19.3553,18.83,8.8
28672,020988,-69.93118,-24.50127,53.37,9.1
28673,020989,-73.45049,-39.22,37.93,9.1
28674,020990,-71.57821,-27.88285,15.79,9.2
28675,020991,-73.25993,-40.08808,50.22,9.2
28676,020992,-73.25648,-34.86252,11.5,9.1
28677,020993,-72.84109,-38.44416,52.27,9.0
28678,020994,-73.42656,-36.42912,23.17,9.2
28679,020996,-70.68233,-21.01428,21.58,8.9
28680,020997,-71.24549,-31.48176,49.45,9.1
28681,020998,-75.10046,-40.13551,4.99,9.1
28682,020999,-71.62648,-18.91007,15.75,8.9
28683,021000,-70.4736,-24.14515,32.97,9.0
28684,021001,-71.35899,-33.92424,50.64,9.1
28685,021002,-70.78003,-24.8144,26.78,9.3
28686,021003,-73.5603,-37.48954,25.21,9.0
28687,021004,-72.17777,-31.29087,14.6,9.1
28688,021005,-70.83276,-27.97406,38.89,8.9
28689,021006,-69.81468,-21.45474,51.72,9.1
28690,021007,-70.2293,-19.94456,43.7,9.1
28691,021008,-70.49306,-21.38595,26.38,9.0
28692,021009,-71.11852,-20.6883,10.74,9.4
28693,021010,-70.43306,-23.98654,33.43,9.1
28694,021011,-71.42997,-31.65223,40.77,9.0
28695,021012,-71.77577,-31.79123,26.98,9.1
28696,021013,-74.20603,-38.12877,14.69,9.3
28697,021014,-73.86926,-36.72369,16.56,9.0
28698,021015,-71.43415,-31.28888,40.16,8.9
28699,021016,-71.06218,-24.67628,19.02,9.0
28700,021017,-70.06232,-24.94251,51.66,9.1
28701,021018,-74.94198,-40.31434,7.65,9.1
28702,021019,-70.43233,-22.14175,28.03,9.0
28703,021020,-70.95764,-27.06116,26.3,9.0
28704,021021,-73.11433,-36.62338,32.05,9.1
28705,021022,-70.98671,-22.89326,15.37,9.0
28706,021023,-71.85186,-34.02141,32.71,9.2
28707,021024,-73.15941,-39.63618,52.64,9.0
28708,021025,-73.25109,-35.62054,19.05,9.1
28709,021026,-73.97798,-39.36496,23.11,9.1
28710,021027,-72.31264,-33.24083,14.73,9.1
28711,021028,-73.34126,-35.66817,17.95,9.0
28712,021029,-70.68527,-21.56008,20.88,9.0
28713,021030,-74.02442,-38.09361,18.11,9.2
28714,021032,-70.67234,-22.66659,22.29,8.9
28715,021033,-70.2429,-23.33297,36.79,9.2
28716,021034,-72.71711,-36.13098,38.88,9.1
28717,021035,-71.55559,-28.99248,23.83,9.2
28718,021036,-71.83586,-34.48683,39.75,8.9
28719,021037,-71.5406,-26.59325,9.16,9.1
28720,021038,-71.10578,-28.35142,32.34,8.9
28721,021039,-74.16721,-42.29695,27.15,9.3
28722,021040,-73.05994,-38.50812,44.85,9.0
28723,021041,-70.11553,-23.48726,41.71,8.9
28724,021042,-73.63821,-36.45075,19.0,9.1
28725,021043,-74.28887,-36.59023,6.28,9.1
28726,021044,-74.46147,-38.41103,10.37,8.9
28727,021045,-74.55473,-37.64464,5.91,9.1
28728,021046,-70.82136,-25.26024,26.64,8.9
28729,021047,-70.66827,-19.1779,37.41,9.0
28730,021048,-74.83951,-40.71532,9.64,8.9
28731,021049,-70.87009,-19.14851,30.97,9.1
28732,021050,-72.06529,-31.30417,17.54,9.0
28733,021051,-71.10934,-28.25425,31.0,9.1
28734,021052,-74.61912,-41.08345,13.48,9.0
28735,021054,-70.73544,-24.26316,25.77,9.1
28736,021055,-70.16673,-24.25642,43.73,9.1
28737,021056,-70.56332,-22.83282,25.57,9.2
28738,021057,-71.8232,-29.46659,19.07,9.2
28739,021058,-71.60102,-31.19324,32.68,9.2
28740,021059,-70.50721,-21.22781,26.19,9.0
28741,021060,-71.61346,-34.21794,44.13,8.9
28742,021061,-72.16138,-30.79086,14.43,9.2
28743,021063,-70.75826,-23.55985,22.49,9.0
28744,021064,-70.03358,-20.50232,46.83,8.9
28745,021065,-70.70836,-27.4396,39.02,9.1
28746,021066,-73.66658,-38.11036,25.38,9.1
28747,021067,-69.97522,-22.75614,44.63,9.1
28748,021068,-72.75248,-35.14902,22.89,9.1
28749,021069,-72.10489,-30.72396,15.73,9.1
28750,021070,-73.57511,-37.64727,25.47,9.0
28751,021071,-72.29154,-32.72509,13.85,9.1
28752,021072,-74.41181,-39.69283,14.41,8.9
28753,021073,-69.93481,-23.53606,48.27,9.2
28754,021074,-73.05215,-36.53683,33.21,8.9
28755,021075,-73.46459,-37.62303,27.79,9.1
28756,021076,-71.85108,-35.21448,52.62,9.0
28757,021077,-70.31857,-23.85253,36.47,9.1
28758,021078,-70.46111,-22.06475,27.1,9.1
28759,021080,-72.10009,-30.25769,14.38,9.0
28760,021081,-70.72462,-22.77314,21.26,8.9
28761,021082,-73.20823,-40.51281,52.86,9.0
28762,021083,-72.03997,-31.74115,18.97,9.1
28763,021084,-69.89923,-21.62941,47.83,9.2
28764,021085,-72.65075,-33.66545,10.35,9.1
28765,021086,-74.34007,-39.76686,15.82,9.1
28766,021087,-71.43911,-28.02768,18.98,9.0
28767,021088,-73.1713,-35.03967,14.69,9.0
28768,021089,-70.19075,-22.6097,36.51,9.0
28769,021090,-70.81585,-27.33431,33.47,9.1
28770,021091,-72.31264,-33.24083,14.73,9.0
28771,021092,-70.91454,-23.0432,17.54,9.2
28772,021093,-72.1717,-29.00812,8.02,9.1
28773,021094,-73.14684,-38.58211,42.56,9.1
28774,021095,-71.15273,-19.5219,18.86,9.0
28775,021096,-71.52224,-26.90027,11.12,9.0
28776,021097,-71.66901,-33.87776,37.53,9.2
28777,021098,-72.78913,-36.27677,38.46,9.2
28778,021099,-70.70586,-22.47533,21.03,9.1
28779,021100,-74.57747,-39.89064,12.12,8.8
28780,021101,-73.5474,-42.34087,49.37,9.2
28781,021102,-69.97736,-21.98284,44.21,9.2
28782,021103,-73.06599,-35.60148,22.41,8.9
28783,021104,-70.4464,-26.67583,45.38,9.2
28784,021105,-71.46021,-32.50776,39.72,9.2
28785,021106,-71.17212,-22.76084,8.79,9.0
28786,021108,-69.90094,-22.91009,47.71,9.1
28787,021109,-71.96923,-33.83864,26.93,9.0
28788,021110,-72.7522,-34.01371,11.58,9.2
28789,021112,-73.63821,-36.45075,19.0,9.1
28790,021113,-71.60773,-28.57223,18.94,9.0
28791,021114,-73.25705,-39.9464,49.99,9.1
28792,021115,-71.0456,-27.09564,23.65,9.2
28793,021116,-70.77319,-20.49124,21.04,9.0
28794,021117,-73.9989,-37.91646,18.05,9.4
28795,021118,-71.56376,-34.07762,44.1,9.2
28796,021119,-74.27213,-41.57742,21.45,9.3
28797,021120,-70.87705,-24.45124,22.78,9.1
28798,021121,-71.22975,-25.08618,15.72,9.0
28799,021122,-70.99092,-25.58177,21.66,9.1
28800,021123,-70.5454,-22.46066,25.18,9.1
28801,021124,-72.23323,-29.33658,7.92,9.0
28802,021125,-71.80448,-32.59251,26.94,9.1
28803,021126,-71.23161,-28.59884,30.63,9.0
28804,021128,-71.25827,-24.18605,11.41,8.9
28805,021129,-73.42433,-38.94757,36.7,8.9
28806,021130,-71.45587,-29.75569,33.0,9.2
28807,021131,-71.66501,-29.12551,21.48,9.3
28808,021132,-74.2332,-36.43127,6.36,9.0
28809,021133,-72.04309,-35.2376,45.58,8.9
28810,021134,-71.23691,-19.64132,15.9,9.2
28811,021135,-73.45057,-40.20691,42.47,9.0
28812,021136,-71.6574,-31.10753,30.18,9.2
28813,021137,-71.91535,-18.5671,14.75,9.0
28814,021138,-70.22451,-26.26337,52.77,8.9
28815,021139,-74.2527,-39.0954,16.08,9.1
28816,021140,-73.15188,-35.74525,22.44,8.9
28817,021141,-72.96842,-33.97313,7.43,8.9
28818,021142,-71.55564,-29.46156,27.3,9.0
28819,021143,-73.37259,-34.62429,7.17,9.1
28820,021144,-70.68528,-27.91968,44.97,9.3
28821,021145,-71.18537,-20.62234,8.67,8.8
28822,021146,-73.29843,-36.59731,27.17,9.2
28823,021147,-73.50684,-38.66526,32.25,8.9
28824,021148,-70.08835,-25.11738,51.82,9.1
28825,021149,-72.66038,-33.32755,7.95,9.3
28826,021150,-74.49187,-39.11449,11.58,8.8
28827,021151,-72.87018,-33.69615,6.59,9.0
28828,021152,-70.54393,-25.92374,37.25,9.0
28829,021153,-73.73481,-35.56097,8.28,9.1
28830,021154,-72.29224,-33.84354,18.69,8.9
28831,021155,-71.06899,-22.44626,11.92,9.1
28832,021156,-70.25663,-20.04973,41.55,8.8
28833,021157,-73.87244,-38.22449,21.55,9.0
28834,021158,-70.50081,-24.32216,33.02,9.0
28835,021159,-73.04537,-38.30088,43.5,9.0
28836,021160,-73.05215,-36.53683,33.21,8.9
28837,021161,-72.4392,-32.86133,10.72,9.1
28838,021162,-70.16528,-23.81062,41.4,9.0
28839,021163,-71.14786,-22.59901,9.39,8.9
28840,021164,-72.40933,-36.40209,52.63,9.0
28841,021165,-73.05667,-35.20612,18.09,9.0
28842,021166,-74.30284,-40.97784,18.69,9.0
28843,021167,-71.45448,-32.70628,40.07,9.0
28844,021168,-74.54155,-41.32506,15.19,8.9
28845,021169,-71.24678,-31.66883,49.44,9.0
28846,021170,-73.66658,-38.11036,25.38,9.0
28847,021171,-74.14477,-36.36202,7.76,8.9
28848,021172,-73.89332,-40.35901,27.56,8.9
28849,021173,-71.11272,-28.71869,36.84,9.0
28850,021174,-70.08232,-23.00524,41.27,9.2
28851,021176,-74.6508,-40.60444,12.21,9.1
28852,021177,-70.65517,-23.84518,26.19,9.1
28853,021178,-69.96922,-20.88746,47.18,9.2
28854,021179,-69.89874,-21.16211,49.02,9.1
28855,021180,-70.95685,-27.38118,28.44,9.1
28856,021181,-70.27547,-23.96783,38.47,8.9
28857,021182,-70.33907,-26.97796,52.73,8.9
28858,021184,-73.59402,-37.99148,26.45,9.0
28859,021185,-73.66658,-38.11036,25.38,9.1
28860,021186,-70.6985,-27.16897,37.24,9.3
28861,021187,-73.9651,-41.25974,27.98,9.2
28862,021188,-73.08098,-37.70752,38.15,9.1
28863,021189,-70.43152,-21.4684,28.2,9.0
28864,021190,-71.38477,-25.39101,11.34,9.1
28865,021191,-70.4688,-27.39499,49.86,8.9
28866,021192,-69.78482,-21.2037,53.69,9.1
28867,021193,-73.03113,-35.75379,25.18,9.1
28868,021194,-70.84649,-20.76605,18.24,9.2
28869,021195,-71.43562,-29.57443,32.69,9.1
28870,021196,-73.46961,-39.12852,36.64,9.0
28871,021197,-72.64199,-37.56782,52.93,9.1
28872,021198,-70.36419,-19.08625,50.65,9.1
28873,021199,-73.50395,-36.59718,22.57,9.0
28874,021200,-70.54012,-26.37306,39.12,9.0
28875,021201,-71.19359,-26.97954,19.04,8.9
28876,021202,-71.76308,-34.71576,46.44,9.0
28877,021203,-71.9247,-31.23396,21.25,9.2
28878,021204,-70.1409,-23.64932,41.5,9.1
28879,021205,-71.94097,-35.27245,50.2,8.8
28880,021206,-70.38589,-23.64053,33.36,9.0
28881,021207,-70.06232,-24.94251,51.66,9.0
28882,021208,-70.21282,-25.03511,46.79,9.1
28883,021209,-70.86747,-27.24735,30.86,9.1
28884,021210,-71.27862,-28.17292,24.38,9.0
28885,021212,-71.88735,-29.80338,18.75,9.2
28886,021213,-70.37184,-23.38028,32.77,9.1
28887,021214,-74.71843,-39.86351,9.9,9.1
28888,021215,-71.4082,-30.9413,40.62,9.0
28889,021216,-71.55653,-29.29114,26.09,9.0
28890,021217,-70.70119,-18.47801,50.9,9.0
28891,021218,-70.95485,-24.70245,21.71,9.1
28892,021219,-73.08718,-38.7417,46.17,8.9
28893,021220,-74.04744,-37.18156,14.93,9.0
28894,021221,-73.88642,-37.50312,18.94,8.9
28895,021222,-74.69056,-38.35121,5.76,9.0
28896,021223,-71.51893,-32.42369,37.33,9.0
28897,021225,-72.10049,-31.80232,17.42,9.0
28898,021226,-70.98887,-25.40165,21.83,9.1
28899,021227,-74.15546,-39.42388,19.0,9.1
28900,021228,-69.90251,-24.04477,51.68,9.1
28901,021229,-71.57539,-18.43626,23.38,9.2
28902,021230,-70.8327,-24.09373,22.47,9.0
28903,021231,-73.52893,-36.49365,21.43,9.0
28904,021232,-70.02663,-23.9091,46.67,9.0
28905,021233,-74.03331,-38.38115,18.84,9.2
28906,021235,-70.73166,-20.65829,21.39,9.2
28907,021236,-70.32661,-26.5155,49.86,9.1
28908,021237,-69.80206,-22.70225,51.15,9.2
28909,021238,-72.06935,-33.97174,25.4,9.1
28910,021239,-70.4464,-26.67583,45.38,8.8
28911,021240,-74.35108,-40.296,16.59,9.0
28912,021241,-70.44221,-19.81642,36.9,9.0
28913,021242,-71.53974,-30.30586,32.43,9.1
28914,021243,-73.77747,-41.19042,33.37,9.1
28915,021244,-70.17869,-21.76486,36.59,9.0
28916,021245,-70.73881,-19.02709,37.48,9.1
28917,021246,-73.5882,-36.11737,17.4,9.2
28918,021247,-70.83946,-23.81768,21.29,8.9
28919,021248,-71.9453,-30.33384,18.68,9.1
28920,021249,-73.91268,-37.41561,18.26,9.0
28921,021250,-73.11747,-39.48062,53.15,9.1
28922,021251,-72.27324,-32.52642,13.97,8.8
28923,021252,-74.36359,-39.61165,15.11,8.9
28924,021253,-74.6508,-40.60444,12.21,9.1
28925,021254,-72.59235,-33.90494,13.47,9.1
28926,021255,-74.43721,-39.52018,13.59,9.2
28927,021256,-72.5256,-33.4559,11.36,9.2
28928,021257,-71.89625,-31.40685,22.62,8.9
28929,021258,-71.70927,-34.16486,39.64,9.0
28930,021259,-71.49813,-29.65297,30.69,8.9
28931,021260,-70.87009,-19.14851,30.97,8.8
28932,021261,-71.07138,-29.25187,45.57,9.0
28933,021262,-71.66901,-33.87776,37.53,9.0
28934,021263,-71.07307,-22.54247,11.96,9.2
28935,021264,-73.45441,-38.50765,32.63,9.0
28936,021265,-70.02663,-23.9091,46.67,9.1
28937,021266,-70.80786,-21.45288,18.25,9.1
28938,021267,-71.15589,-26.20604,17.94,9.2
28939,021268,-70.20205,-24.17832,42.06,8.9
28940,021269,-74.16629,-43.22031,30.43,9.1
28941,021270,-71.42233,-33.3866,43.07,9.1
28942,021271,-69.79732,-22.38996,51.23,9.1
28943,021272,-70.93391,-18.70328,36.93,9.3
28944,021273,-71.06681,-24.27389,17.61,8.9
28945,021274,-74.75183,-40.02917,9.81,9.0
28946,021275,-73.32538,-37.98315,32.8,9.0
28947,021276,-71.35839,-32.29309,43.91,8.9
28948,021277,-70.93499,-28.31882,38.82,8.8
28949,021278,-72.92511,-36.56499,37.07,9.2
28950,021279,-71.46021,-32.50776,39.72,9.0
28951,021281,-70.63617,-19.53441,33.35,9.0
28952,021282,-73.96171,-38.02231,19.06,9.2
28953,021283,-70.77896,-25.62273,28.16,9.2
28954,021284,-74.33078,-39.19036,14.7,9.2
28955,021286,-71.44275,-34.17054,50.5,9.0
28956,021287,-71.8025,-33.08978,27.79,9.1
28957,021288,-73.10359,-36.16695,28.34,9.0
28958,021289,-72.75825,-35.36071,25.86,9.2
28959,021290,-74.23958,-42.92346,27.18,9.1
28960,021291,-70.73114,-26.35603,31.05,9.0
28961,021292,-70.47799,-19.52735,39.1,8.9
28962,021293,-71.1317,-19.73419,17.69,8.9
28963,021294,-71.85105,-27.74355,8.97,9.0
28964,021295,-70.73544,-24.26316,25.77,9.1
28965,021296,-71.75894,-18.46709,18.99,9.1
28966,021297,-70.2987,-21.21037,33.15,8.8
28967,021298,-73.40117,-37.68822,29.52,9.0
28968,021300,-70.80103,-28.17287,42.81,9.1
28969,021301,-72.89196,-38.6357,52.32,9.1
28970,021302,-71.17185,-26.80552,18.88,9.1
28971,021303,-73.82442,-36.91219,18.15,9.1
28972,021304,-71.42233,-33.3866,43.07,9.0
28973,021305,-73.82004,-37.85081,21.22,9.0
28974,021306,-73.55938,-41.51417,42.66,9.0
28975,021307,-71.34422,-31.25175,44.29,9.0
28976,021308,-70.60987,-18.9062,44.47,9.1
28977,021309,-71.25742,-18.09559,41.7,9.1
28978,021310,-72.79604,-37.20378,44.89,9.2
28979,021311,-70.3841,-22.88914,30.88,9.1
28980,021312,-71.75256,-29.87949,22.85,8.9
28981,021313,-72.98385,-36.74539,36.47,9.1
28982,021314,-74.60972,-39.27421,9.98,9.1
28983,021315,-74.53421,-37.46167,5.78,9.0
28984,021316,-69.96925,-23.83812,48.33,9.1
28985,021317,-70.18171,-20.14247,43.66,9.1
28986,021318,-75.11973,-40.25343,5.01,9.0
28987,021319,-72.01838,-30.75012,17.89,9.1
28988,021320,-69.87849,-23.87329,51.66,9.1
28989,021322,-72.72315,-33.91151,11.17,9.1
28990,021323,-74.98332,-39.8629,5.95,9.2
28991,021324,-72.39568,-32.198,10.68,8.9
28992,021325,-71.20381,-23.54898,10.41,9.1
28993,021326,-74.88579,-40.80624,9.13,9.1
28994,021327,-70.14358,-25.73343,53.12,9.0
28995,021329,-72.09557,-28.63972,7.76,9.3
28996,021330,-74.87765,-39.2312,5.4,9.1
28997,021331,-72.10235,-34.89046,36.98,9.2
28998,021332,-70.12908,-22.38941,38.43,9.0
28999,021333,-70.98388,-21.65975,14.0,9.0
29000,021334,-70.64444,-26.82456,37.22,9.1
29001,021335,-74.31468,-37.69047,11.11,9.2
29002,021336,-71.76426,-29.62833,21.43,9.0
29003,021337,-72.38771,-32.65151,11.45,9.1
29004,021338,-72.94892,-36.93898,38.54,9.1
29005,021339,-72.79604,-37.20378,44.89,9.0
29006,021340,-75.0705,-40.50774,6.13,9.3
29007,021341,-70.61831,-21.63686,22.65,9.1
29008,021342,-71.40467,-33.2684,43.26,9.2
29009,021343,-70.12908,-22.38941,38.43,9.0
29010,021344,-73.94702,-37.57411,18.11,9.0
29011,021345,-74.17921,-37.17228,12.09,9.2
29012,021346,-73.69413,-39.5309,31.76,8.9
29013,021347,-74.36847,-39.3409,14.42,8.9
29014,021348,-72.78179,-37.37159,46.32,9.0
29015,021349,-72.097,-33.77641,22.83,9.0
29016,021351,-71.24382,-18.47117,31.71,8.9
29017,021352,-74.76685,-39.76058,8.89,9.2
29018,021353,-73.16115,-38.68529,43.02,9.0
29019,021354,-74.2527,-39.0954,16.08,9.2
29020,021355,-74.11776,-38.46736,17.36,9.1
29021,021356,-69.82633,-21.81379,50.54,9.1
29022,021357,-72.9715,-37.29431,39.49,9.0
29023,021358,-70.9586,-27.73884,31.25,9.1
29024,021359,-72.34277,-30.53242,8.65,9.2
29025,021360,-71.51159,-27.5577,15.42,9.1
29026,021361,-74.88458,-40.23641,8.32,9.2
29027,021362,-72.38771,-32.65151,11.45,9.0
29028,021363,-73.08098,-37.70752,38.15,9.1
29029,021364,-70.79405,-25.78473,27.68,9.0
29030,021365,-74.5334,-39.99598,13.03,9.0
29031,021366,-70.66723,-23.53025,24.72,9.1
29032,021367,-71.25894,-24.06294,10.84,9.0
29033,021368,-73.77447,-35.46818,6.36,9.1
29034,021369,-71.05121,-29.07823,44.41,9.2
29035,021370,-73.62589,-40.83045,37.1,9.1
29036,021371,-70.1089,-21.73488,39.29,9.0
29037,021372,-72.21749,-29.17449,7.64,9.2
29038,021373,-71.84713,-18.63103,15.24,9.2
29039,021374,-73.22496,-39.7049,50.19,9.1
29040,021375,-69.85934,-23.71721,51.64,9.0
29041,021376,-71.78529,-34.95197,50.02,9.0
29042,021377,-73.60502,-34.97482,6.19,9.0
29043,021378,-72.20808,-35.52403,45.21,9.1
29044,021379,-71.51967,-32.61636,37.39,9.1
29045,021380,-71.61129,-30.40503,29.93,9.2
29046,021381,-74.34277,-39.43474,15.12,9.1
29047,021382,-73.29062,-37.6722,32.14,9.1
29048,021383,-71.79019,-30.937,25.0,9.1
29049,021384,-71.47638,-25.55788,8.63,8.9
29050,021385,-72.53162,-32.32732,7.62,9.0
29051,021386,-73.50684,-38.66526,32.25,9.2
29052,021387,-71.15502,-32.46725,52.98,8.9
29053,021388,-71.11727,-25.75488,18.49,9.0
29054,021389,-72.91439,-37.87495,44.77,9.1
29055,021390,-73.52536,-38.36894,29.95,9.1
29056,021391,-73.21255,-36.65112,29.59,8.8
29057,021392,-74.00614,-39.1127,21.65,9.1
29058,021394,-71.07649,-23.06079,13.17,8.9
29059,021395,-71.44955,-33.61209,43.55,9.0
29060,021397,-71.45448,-32.70628,40.07,9.0
29061,021398,-73.26026,-40.42992,50.53,9.0
29062,021399,-70.76398,-23.72324,22.86,9.1
29063,021400,-71.21536,-32.19821,50.42,9.2
29064,021401,-73.25664,-39.19152,44.6,9.1
29065,021402,-73.96506,-40.72596,26.21,9.2
29066,021404,-71.19736,-23.30081,9.73,9.1
29067,021405,-73.41333,-36.15938,21.31,9.0
29068,021406,-72.57874,-34.51404,19.04,8.9
29069,021407,-69.98088,-22.85169,44.61,9.2
29070,021408,-73.3882,-38.43176,33.9,8.7
29071,021409,-73.28828,-39.07452,42.34,9.1
29072,021410,-71.53974,-33.15074,37.42,9.1
29073,021411,-72.10489,-30.72396,15.73,9.2
29074,021412,-70.1269,-21.38902,39.15,9.1
29075,021413,-70.46209,-25.50858,39.55,9.3
29076,021414,-70.60044,-21.41854,23.26,9.1
29077,021415,-74.1108,-41.6883,25.87,9.1
29078,021416,-69.82639,-23.2309,51.17,9.2
29079,021417,-73.62185,-36.20265,17.48,9.1
29080,021418,-73.52048,-41.31045,42.9,9.0
29081,021419,-70.33907,-26.97796,52.73,9.1
29082,021420,-71.1323,-22.85125,10.54,9.1
29083,021421,-74.32028,-41.114,18.72,8.9
29084,021422,-73.94532,-41.79791,31.21,9.1
29085,021423,-70.23993,-24.62656,43.43,9.0
29086,021424,-71.44958,-33.90063,46.51,8.9
29087,021425,-72.41774,-35.78002,42.8,9.0
29088,021426,-71.57055,-30.65759,32.5,9.1
29089,021427,-73.00205,-35.85239,27.09,9.1
29090,021428,-74.19862,-36.51288,7.83,8.9
29091,021429,-73.57027,-39.10492,33.32,8.9
29092,021430,-72.61772,-35.96145,39.47,9.0
29093,021431,-71.3301,-31.63131,45.27,9.0
29094,021432,-71.75105,-30.41447,24.93,9.1
29095,021433,-72.59952,-34.25267,16.46,9.1
29096,021434,-72.14141,-29.08362,9.25,9.0
29097,021435,-71.27775,-18.1806,38.36,8.9
