,EQ_ID,Lon,Lat,Depth,Mag
30232,023015,-70.53048,-20.90339,26.31,9.3
30233,023016,-73.88642,-37.50312,18.94,8.9
30234,023018,-71.25384,-20.26801,9.33,9.3
30235,023020,-70.96881,-29.20917,49.77,8.9
30236,023021,-69.75932,-22.79013,52.85,9.0
30237,023022,-74.04744,-37.18156,14.93,9.2
30238,023023,-73.76677,-36.58052,17.52,9.2
30239,023024,-74.64583,-38.15902,6.1,9.4
30240,023025,-73.04611,-37.53515,38.29,9.1
30241,023026,-73.49601,-36.09104,19.01,9.3
30242,023027,-70.81375,-20.67585,19.25,9.2
30243,023028,-74.32507,-39.01709,14.42,9.1
30244,023029,-70.2936,-25.25038,44.95,9.2
30245,023030,-70.51888,-26.20335,39.21,9.1
30246,023031,-71.12047,-30.31635,51.67,9.4
30247,023032,-71.25163,-31.85641,49.08,9.0
30248,023033,-69.75611,-22.23053,52.92,9.2
30249,023034,-70.76398,-23.72324,22.86,9.1
30250,023035,-70.82239,-21.99846,18.08,9.1
30251,023036,-72.58009,-32.96661,7.99,9.1
30252,023037,-70.76171,-21.37758,19.2,9.2
30253,023038,-73.65635,-43.68262,51.09,9.1
30254,023039,-74.61711,-40.06024,11.89,9.3
30255,023040,-73.45049,-39.22,37.93,9.2
30256,023041,-70.50081,-24.32216,33.02,9.0
30257,023042,-70.51888,-26.20335,39.21,9.3
30258,023043,-74.43685,-39.18173,12.74,9.2
30259,023044,-70.12514,-21.47767,39.04,9.0
30260,023045,-71.32591,-24.13317,8.66,9.1
30261,023046,-73.46468,-39.38325,38.65,9.1
30262,023047,-70.59849,-26.45923,37.02,9.2
30263,023048,-69.89125,-21.26004,49.02,9.1
30264,023049,-70.63421,-24.93802,31.65,9.0
30265,023050,-74.56032,-43.14386,19.06,9.0
30266,023051,-74.20165,-39.81905,18.87,9.2
30267,023052,-73.2959,-34.6959,9.18,9.1
30268,023053,-72.8537,-35.20488,21.44,9.2
30269,023054,-73.16106,-39.3956,50.44,9.0
30270,023055,-72.40933,-36.40209,52.63,9.1
30271,023056,-71.67629,-27.12237,8.58,9.1
30272,023057,-71.69519,-32.88972,31.03,9.1
30273,023058,-71.70042,-32.54307,30.5,9.2
30274,023059,-73.00937,-34.68148,13.83,9.0
30275,023060,-74.9064,-40.13751,7.79,9.3
30276,023061,-71.99123,-18.57136,13.03,9.1
30277,023062,-70.84649,-20.76605,18.24,9.2
30278,023063,-70.16673,-24.25642,43.73,9.1
30279,023064,-72.59235,-33.90494,13.47,9.2
30280,023065,-72.06017,-32.08387,18.97,9.0
30281,023066,-71.58473,-26.75385,8.62,9.2
30282,023067,-72.38771,-32.65151,11.45,9.2
30283,023068,-73.34449,-37.11409,28.47,9.2
30284,023069,-75.05483,-40.90873,7.0,9.1
30285,023070,-71.18054,-31.19943,52.46,9.3
30286,023071,-74.59999,-43.84443,19.18,9.2
30287,023072,-72.00794,-33.76897,25.16,9.5
30288,023073,-70.31412,-23.132,33.75,9.1
30289,023074,-71.39811,-29.16091,30.72,9.1
30290,023075,-70.64444,-26.82456,37.22,9.2
30291,023076,-72.47677,-33.27845,11.4,9.1
30292,023077,-73.63926,-37.90814,25.13,9.0
30293,023079,-71.08653,-20.33655,14.13,9.1
30294,023080,-72.14389,-32.91282,17.8,9.1
30295,023081,-71.97284,-34.36746,33.11,9.1
30296,023082,-70.07732,-20.07378,48.59,9.2
30297,023084,-71.52109,-26.41529,9.05,9.2
30298,023085,-70.2936,-25.25038,44.95,9.3
30299,023086,-70.48777,-20.00387,33.38,9.2
30300,023087,-72.86788,-34.03001,9.72,9.1
30301,023088,-71.0891,-23.45521,14.18,8.9
30302,023089,-74.11794,-38.8033,18.21,9.2
30303,023090,-72.5544,-33.35897,10.23,9.2
30304,023091,-74.40318,-40.37559,15.77,9.2
30305,023093,-71.95646,-32.4701,22.4,9.2
30306,023094,-70.95843,-29.12035,49.16,9.1
30307,023095,-73.61664,-38.53719,28.64,9.2
30308,023096,-71.92399,-31.58466,22.04,9.2
30309,023097,-72.15393,-18.59494,8.41,9.2
30310,023098,-73.1075,-38.84166,46.5,9.1
30311,023099,-74.23958,-42.92346,27.18,9.3
30312,023100,-73.34449,-37.11409,28.47,9.2
30313,023101,-71.26483,-29.50447,39.4,9.0
30314,023102,-72.23799,-34.15615,22.78,9.2
30315,023103,-74.75183,-40.02917,9.81,8.9
30316,023104,-71.83685,-19.01882,9.02,9.1
30317,023105,-73.66812,-39.36886,31.81,9.2
30318,023106,-72.25556,-29.98743,9.78,9.1
30319,023107,-72.72425,-36.03854,37.43,9.2
30320,023108,-74.75006,-41.29756,12.09,9.1
30321,023109,-70.34723,-21.29154,31.27,8.9
30322,023110,-70.89036,-24.17056,21.33,9.2
30323,023111,-73.05934,-35.3082,18.99,9.3
30324,023112,-72.80797,-38.18651,51.08,9.2
30325,023113,-74.99578,-42.62441,10.94,9.3
30326,023114,-71.62878,-33.69117,37.14,9.3
30327,023115,-72.4702,-33.79189,14.73,9.1
30328,023116,-69.87021,-22.52684,48.39,9.0
30329,023117,-71.39431,-19.30019,15.77,9.0
30330,023118,-70.65292,-20.21443,26.19,9.0
30331,023119,-70.64337,-22.41733,22.49,9.2
30332,023120,-74.6059,-39.10462,9.52,9.2
30333,023121,-71.02359,-29.52969,50.66,9.0
30334,023122,-71.10774,-30.01933,50.42,9.2
30335,023123,-72.42911,-34.2074,18.98,9.2
30336,023124,-73.27161,-40.25803,49.92,8.9
30337,023125,-72.89196,-38.6357,52.32,9.0
30338,023126,-73.32232,-37.03927,28.69,9.2
30339,023127,-73.85204,-39.34012,26.29,9.2
30340,023128,-71.86436,-32.20184,24.79,9.0
30341,023129,-74.4065,-38.78352,12.33,9.2
30342,023130,-70.80103,-28.17287,42.81,9.1
30343,023131,-70.50176,-27.58358,50.01,9.3
30344,023132,-70.19075,-22.6097,36.51,9.0
30345,023133,-72.10783,-32.74229,18.46,9.0
30346,023134,-72.8279,-37.91856,48.16,9.2
30347,023135,-74.47092,-42.03595,18.37,9.0
30348,023136,-73.45633,-34.66287,6.09,9.1
30349,023138,-72.59344,-33.52887,10.52,9.0
30350,023139,-71.41827,-25.19137,9.4,9.2
30351,023140,-70.84812,-24.2585,22.75,9.4
30352,023141,-70.79221,-23.95626,22.99,9.2
30353,023142,-71.46355,-32.31679,39.51,9.2
30354,023143,-70.31452,-21.63898,31.87,9.2
30355,023144,-74.60135,-38.25579,7.24,9.1
30356,023145,-72.59235,-33.90494,13.47,9.1
30357,023147,-69.98088,-22.85169,44.61,9.2
30358,023148,-70.99371,-25.03348,21.46,9.3
30359,023149,-71.52594,-29.37147,27.75,9.2
30360,023150,-69.85934,-23.71721,51.64,8.9
30361,023151,-70.96087,-28.66649,42.69,9.2
30362,023152,-73.77447,-35.46818,6.36,9.1
30363,023153,-71.99553,-29.24037,13.95,9.2
30364,023154,-70.98388,-21.65975,14.0,9.1
30365,023155,-73.91257,-43.40286,40.17,9.2
30366,023156,-70.95764,-27.06116,26.3,9.2
30367,023157,-71.08317,-29.69434,49.27,9.2
30368,023158,-71.65859,-29.31583,22.95,9.1
30369,023159,-72.02321,-34.82962,38.65,8.9
30370,023160,-71.17952,-19.07843,23.05,9.2
30371,023161,-72.07868,-30.07691,14.59,9.0
30372,023162,-73.85366,-37.08587,18.23,9.2
30373,023163,-73.43539,-38.59354,33.73,9.1
30374,023164,-70.06232,-24.94251,51.66,9.1
30375,023165,-73.79204,-38.55402,24.59,9.2
30376,023166,-72.72315,-33.91151,11.17,9.3
30377,023167,-70.91188,-29.27041,53.08,9.1
30378,023168,-73.4106,-42.07628,52.63,9.3
30379,023169,-71.54537,-32.96792,36.73,9.2
30380,023170,-70.43653,-27.21972,49.94,9.2
30381,023171,-72.28145,-35.92345,50.08,9.1
30382,023172,-70.5454,-22.46066,25.18,9.1
30383,023173,-70.59849,-26.45923,37.02,9.2
30384,023174,-70.77426,-21.72858,18.89,9.2
30385,023175,-70.04956,-21.51939,41.9,9.0
30386,023176,-70.99964,-28.82738,43.3,9.2
30387,023177,-70.10134,-23.73158,43.23,9.1
30388,023178,-74.22649,-43.03661,27.93,9.3
30389,023179,-71.69485,-34.88566,52.46,9.1
30390,023180,-71.43415,-31.28888,40.16,9.2
30391,023181,-70.5127,-27.86039,52.33,9.3
30392,023183,-73.97402,-37.08421,16.01,9.2
30393,023184,-72.60971,-36.50445,46.58,9.1
30394,023185,-70.90077,-27.6738,32.92,9.1
30395,023186,-73.36709,-39.83445,44.85,9.3
30396,023187,-72.47362,-35.33305,33.0,9.3
30397,023188,-71.67629,-27.12237,8.58,9.2
30398,023189,-70.7108,-19.4804,31.52,9.1
30399,023190,-70.51748,-20.10074,31.48,9.2
30400,023191,-73.36221,-39.97884,45.6,8.9
30401,023193,-70.50721,-21.22781,26.19,9.2
30402,023194,-73.05215,-36.53683,33.21,8.9
30403,023195,-70.78003,-24.8144,26.78,9.2
30404,023196,-74.40679,-37.22143,7.39,9.1
30405,023197,-71.12193,-21.53223,9.47,9.0
30406,023198,-73.67106,-35.78903,12.25,9.2
30407,023199,-74.15748,-37.50329,13.87,9.3
30408,023200,-70.14588,-24.61886,46.67,9.2
30409,023201,-71.15982,-30.67194,51.67,9.1
30410,023202,-71.29462,-32.57631,46.71,9.2
30411,023203,-71.15263,-23.02362,10.28,9.2
30412,023204,-73.71639,-40.31003,32.99,9.1
30413,023205,-74.73121,-38.52555,5.47,9.1
30414,023206,-71.22521,-32.03088,50.16,9.3
30415,023207,-72.82131,-34.65365,16.53,9.1
30416,023208,-71.60037,-34.71983,53.22,9.1
30417,023209,-74.42479,-41.9411,19.18,9.2
30418,023210,-74.6816,-39.16975,8.44,9.1
30419,023211,-73.01423,-37.0477,37.06,9.2
30420,023212,-74.537,-42.06452,16.96,9.2
30421,023213,-71.85636,-34.37899,37.32,9.1
30422,023214,-73.25664,-39.19152,44.6,9.3
30423,023216,-74.51883,-38.96369,10.68,9.1
30424,023217,-70.00463,-23.06939,44.26,9.1
30425,023218,-71.60037,-34.71983,53.22,9.2
30426,023219,-72.13785,-33.35805,19.26,9.2
30427,023220,-74.55473,-37.64464,5.91,9.2
30428,023221,-70.26897,-23.51045,36.6,9.1
30429,023222,-73.05215,-36.53683,33.21,9.2
30430,023223,-70.35601,-20.68382,33.14,9.1
30431,023224,-73.69741,-39.98078,33.12,9.2
30432,023225,-71.56376,-34.07762,44.1,9.2
30433,023226,-70.46732,-25.26347,38.59,9.1
30434,023227,-73.20439,-36.18647,26.12,9.2
30435,023228,-73.65273,-36.35323,18.09,9.2
30436,023229,-71.3301,-31.63131,45.27,9.1
30437,023230,-70.18511,-25.63724,50.97,9.2
30438,023231,-70.99557,-29.61851,52.75,9.2
30439,023232,-72.42163,-33.71039,15.07,9.2
30440,023233,-71.94063,-28.72546,12.43,9.1
30441,023234,-70.96087,-28.66649,42.69,9.1
30442,023235,-70.78619,-28.27388,44.86,9.3
30443,023236,-70.47985,-26.56882,43.05,9.0
30444,023237,-73.71711,-38.98282,28.42,9.1
30445,023238,-73.1075,-38.84166,46.5,9.3
30446,023239,-69.99342,-24.00998,48.34,9.2
30447,023240,-70.32961,-24.03038,37.0,9.1
30448,023241,-72.75142,-37.72324,49.73,8.9
30449,023242,-73.14842,-37.23658,33.93,9.1
30450,023243,-73.40117,-37.68822,29.52,9.1
30451,023244,-74.88458,-40.23641,8.32,9.2
30452,023245,-71.29797,-29.42442,37.23,8.9
30453,023246,-74.9998,-40.99496,7.96,9.1
30454,023247,-71.04119,-26.80972,22.3,9.3
30455,023248,-71.02756,-27.44567,26.42,9.2
30456,023249,-71.85105,-27.74355,8.97,9.0
30457,023250,-71.63757,-33.95656,39.63,9.1
30458,023251,-71.52081,-28.09657,17.91,9.0
30459,023252,-70.16528,-23.81062,41.4,9.0
30460,023253,-70.9838,-19.53381,22.88,9.1
30461,023254,-72.72956,-37.61248,49.81,9.0
30462,023255,-75.07017,-40.67349,6.34,9.2
30463,023256,-70.22451,-26.26337,52.77,9.2
30464,023257,-70.42721,-20.46327,31.89,9.2
30465,023258,-72.12395,-31.02517,15.54,9.1
30466,023259,-71.62953,-19.31219,9.26,9.2
30467,023260,-74.21675,-39.48238,17.75,9.0
30468,023261,-70.86873,-23.29715,19.18,9.1
30469,023262,-73.66747,-36.98023,21.09,9.3
30470,023263,-71.21834,-30.5756,48.33,9.1
30471,023264,-73.18492,-37.95878,36.51,9.2
30472,023265,-74.23646,-42.37252,25.48,9.0
30473,023266,-69.91138,-20.31811,53.4,9.1
30474,023267,-70.99371,-25.03348,21.46,9.1
30475,023268,-71.22975,-25.08618,15.72,9.1
30476,023269,-70.39933,-20.6014,32.03,9.0
30477,023270,-72.23905,-32.34049,14.63,9.3
30478,023271,-71.11727,-25.75488,18.49,9.1
30479,023272,-70.12709,-25.55933,52.85,9.2
30480,023273,-73.52536,-38.36894,29.95,9.2
30481,023274,-75.06363,-40.32939,5.97,9.0
30482,023275,-71.43324,-28.61751,24.09,9.1
30483,023276,-74.18633,-43.85929,30.35,9.1
30484,023277,-73.28896,-38.44944,36.92,9.0
30485,023278,-71.30209,-32.37826,46.37,9.2
30486,023279,-74.21675,-39.48238,17.75,9.1
30487,023280,-70.49878,-25.02386,36.5,9.1
30488,023281,-74.67885,-38.80739,7.3,9.1
30489,023282,-71.07592,-21.25995,11.13,9.0
30490,023283,-71.13512,-21.16179,9.07,9.2
30491,023284,-69.75932,-22.79013,52.85,9.2
30492,023285,-73.60197,-38.63971,29.58,9.2
30493,023286,-72.76044,-37.04745,45.35,9.2
30494,023287,-74.01219,-42.14754,31.09,9.1
30495,023288,-72.47061,-34.99205,27.45,9.3
30496,023289,-71.99553,-29.24037,13.95,9.2
30497,023290,-73.40956,-35.15708,11.68,9.1
30498,023291,-72.25752,-30.78243,12.1,9.2
30499,023292,-70.66814,-23.42612,24.39,9.2
30500,023293,-70.5639,-20.7082,26.05,9.1
30501,023294,-73.05667,-35.20612,18.09,9.0
30502,023295,-71.50758,-30.10379,32.78,9.3
30503,023296,-71.52403,-31.90655,36.89,9.2
30504,023297,-74.52761,-38.85115,10.22,9.1
30505,023298,-70.16102,-20.42745,42.15,9.0
30506,023299,-74.60021,-41.57268,14.75,9.3
30507,023300,-70.41396,-20.37302,33.0,9.2
30508,023301,-69.90251,-24.04477,51.68,9.1
30509,023302,-73.36825,-36.95416,27.25,9.1
30510,023303,-73.57027,-39.10492,33.32,9.1
30511,023304,-71.04426,-26.63593,21.31,9.4
30512,023305,-73.61664,-38.53719,28.64,8.8
30513,023306,-72.53031,-31.62629,6.71,9.1
30514,023307,-71.94182,-29.02879,14.24,9.0
30515,023308,-69.82907,-21.1254,52.08,9.3
30516,023309,-71.27055,-26.03641,15.33,9.2
30517,023310,-71.65669,-29.48908,24.16,9.2
30518,023311,-70.66518,-20.73908,22.91,9.3
30519,023312,-71.1913,-24.11579,13.58,9.3
30520,023313,-74.5542,-41.90501,16.27,9.2
30521,023314,-69.95088,-21.33015,46.35,9.0
30522,023315,-70.2429,-23.33297,36.79,9.2
30523,023316,-71.50143,-28.5576,21.38,9.1
30524,023317,-74.67813,-42.61354,15.59,9.1
30525,023318,-71.6446,-32.98247,33.02,9.2
30526,023319,-74.52384,-39.73595,12.6,9.2
30527,023321,-69.85208,-20.95344,51.81,9.0
30528,023322,-74.13967,-40.49988,21.38,9.0
30529,023323,-72.89793,-34.12208,10.1,9.4
30530,023324,-71.29408,-32.86538,46.94,9.2
30531,023325,-70.68085,-22.85299,22.53,9.3
30532,023326,-72.11304,-35.38636,45.91,9.2
30533,023327,-70.27319,-22.25354,33.23,9.2
30534,023328,-74.43533,-37.85723,9.15,9.1
30535,023329,-70.44221,-19.81642,36.9,9.2
30536,023330,-74.46906,-43.15306,21.4,8.9
30537,023331,-71.29312,-27.24046,18.18,9.1
30538,023333,-70.72086,-24.09406,25.44,9.1
30539,023334,-74.26967,-37.25288,10.5,9.2
30540,023335,-71.83867,-31.19657,23.93,9.2
30541,023336,-74.23958,-42.92346,27.18,9.1
30542,023337,-72.79604,-37.20378,44.89,9.2
30543,023338,-71.947,-29.89876,17.56,9.0
30544,023339,-69.90251,-24.04477,51.68,9.1
30545,023340,-70.16072,-23.18596,39.09,9.2
30546,023342,-70.01484,-22.59459,42.9,9.0
30547,023343,-70.22483,-20.6091,38.44,9.3
30548,023344,-71.16051,-19.60765,17.99,9.1
30549,023345,-72.94551,-37.58919,41.84,9.1
30550,023346,-71.52403,-31.90655,36.89,9.2
30551,023347,-73.77125,-42.26244,40.18,9.0
30552,023348,-71.44955,-33.61209,43.55,9.1
30553,023349,-71.16588,-26.38234,17.98,9.2
30554,023350,-70.42146,-23.82131,33.04,9.3
30555,023351,-74.28022,-38.37981,13.88,9.1
30556,023352,-74.91149,-39.7138,6.56,9.2
30557,023353,-73.77664,-39.90145,30.4,9.1
30558,023354,-74.42615,-42.62042,21.33,9.3
30559,023355,-73.25705,-39.9464,49.99,9.0
30560,023356,-73.15188,-35.74525,22.44,9.2
30561,023357,-71.89625,-31.40685,22.62,9.0
30562,023358,-74.40318,-40.37559,15.77,9.2
30563,023359,-69.759,-22.11259,52.92,9.3
30564,023360,-72.37267,-30.43121,7.51,9.2
30565,023361,-71.52443,-28.86079,23.61,9.1
30566,023362,-73.43539,-38.59354,33.73,9.1
30567,023363,-74.46044,-37.38236,7.07,9.1
30568,023364,-74.16485,-38.24148,15.83,9.1
30569,023365,-71.56376,-34.07762,44.1,9.1
30570,023366,-71.59114,-29.64525,27.11,9.2
30571,023367,-71.58944,-33.7929,39.67,9.2
30572,023368,-70.37151,-22.548,30.49,9.1
30573,023369,-69.87849,-23.87329,51.66,9.2
30574,023370,-71.39863,-26.78688,13.9,9.2
30575,023371,-74.505,-43.89107,21.39,9.3
30576,023372,-70.44221,-19.81642,36.9,9.2
30577,023373,-74.20424,-39.99188,19.14,9.3
30578,023374,-70.83946,-23.81768,21.29,9.0
30579,023375,-71.5006,-33.23941,39.25,9.2
30580,023376,-73.68704,-43.24361,48.93,9.2
30581,023377,-74.52359,-40.22263,13.61,9.1
30582,023378,-74.24285,-39.74498,17.77,9.3
30583,023379,-70.74548,-27.62259,39.02,9.0
30584,023380,-69.76739,-23.31424,53.53,9.1
30585,023381,-72.09398,-29.53303,12.39,9.1
30586,023382,-70.56332,-22.83282,25.57,9.0
30587,023383,-71.19567,-24.58296,15.45,8.9
30588,023384,-73.28547,-34.96292,12.01,9.2
30589,023385,-73.90484,-40.98345,28.66,9.2
30590,023386,-69.97736,-21.98284,44.21,9.1
30591,023387,-74.86749,-40.55368,9.06,9.3
30592,023388,-70.18936,-22.44759,36.3,9.1
30593,023389,-70.76271,-24.46749,25.92,9.2
30594,023390,-74.13815,-36.69771,10.63,9.0
30595,023391,-71.94063,-28.72546,12.43,9.1
30596,023392,-73.04611,-37.53515,38.29,9.1
30597,023393,-74.73186,-40.53444,10.97,8.9
30598,023394,-71.06679,-19.06707,26.19,9.0
30599,023395,-70.16102,-20.42745,42.15,9.2
30600,023396,-70.08232,-23.00524,41.27,8.9
30601,023397,-74.37787,-41.2729,18.01,9.1
30602,023398,-72.12395,-31.02517,15.54,9.0
30603,023399,-70.83276,-27.97406,38.89,9.1
30604,023400,-74.47891,-39.2763,12.23,9.2
30605,023401,-75.10257,-40.76236,6.02,9.0
30606,023402,-70.18511,-25.63724,50.97,9.2
30607,023403,-72.62274,-37.45308,52.93,9.3
30608,023404,-71.28466,-33.59884,50.38,9.1
30609,023406,-69.98088,-22.85169,44.61,9.0
30610,023407,-74.04698,-36.68161,12.6,9.3
30611,023408,-71.22521,-32.03088,50.16,8.9
30612,023409,-71.34494,-27.68905,19.05,9.1
30613,023410,-71.46838,-29.49689,30.83,9.2
30614,023412,-69.95189,-23.68956,48.27,9.1
30615,023413,-71.04426,-26.63593,21.31,9.3
30616,023415,-71.76259,-31.29425,26.55,9.2
30617,023416,-71.87858,-31.83079,23.81,9.3
30618,023417,-72.65763,-34.68025,19.2,9.2
30619,023419,-72.20309,-35.74103,49.62,9.2
30620,023420,-73.45662,-35.33342,12.38,9.0
30621,023421,-69.87849,-23.87329,51.66,9.1
30622,023422,-72.44656,-30.7677,7.21,9.1
30623,023424,-74.505,-43.89107,21.39,9.0
30624,023425,-73.34449,-37.11409,28.47,9.1
30625,023426,-71.73281,-30.02609,24.19,9.3
30626,023427,-70.92556,-26.01071,23.51,9.1
30627,023428,-70.25836,-26.44169,52.5,9.3
30628,023429,-70.47985,-26.56882,43.05,9.1
30629,023430,-70.27297,-21.90514,33.16,9.1
30630,023432,-74.21074,-41.22686,21.58,9.1
30631,023433,-70.97168,-23.76965,18.11,9.1
30632,023434,-73.53947,-41.93792,46.42,9.3
30633,023435,-71.67024,-27.65616,12.7,9.1
30634,023436,-73.98567,-37.27118,16.47,9.3
30635,023437,-74.13591,-39.19699,18.83,9.2
30636,023438,-74.85627,-43.07051,13.5,9.1
30637,023439,-71.13125,-21.69957,9.33,9.2
30638,023440,-70.14505,-21.1642,39.01,9.2
30639,023441,-71.27188,-29.66419,40.36,9.2
30640,023442,-74.9064,-40.13751,7.79,9.2
30641,023443,-70.86873,-23.29715,19.18,9.0
30642,023444,-70.97521,-24.87214,21.64,9.1
30643,023445,-71.20303,-31.75732,51.61,9.4
30644,023446,-73.14684,-38.58211,42.56,9.1
30645,023447,-71.02331,-26.471,21.31,9.3
30646,023448,-70.15029,-22.53275,37.81,9.2
30647,023449,-72.12986,-30.87576,15.29,9.3
30648,023450,-73.25604,-34.36932,6.59,9.2
30649,023451,-74.21841,-43.77305,29.31,9.2
30650,023452,-71.44801,-31.1163,39.16,9.1
30651,023453,-74.20165,-39.81905,18.87,9.1
30652,023454,-71.85186,-34.02141,32.71,9.3
30653,023455,-74.50552,-40.37838,14.11,9.4
30654,023456,-72.26252,-34.06132,21.23,9.2
30655,023457,-71.02854,-27.96562,30.85,9.2
30656,023458,-74.76799,-43.74582,16.0,9.3
30657,023460,-69.98907,-23.6015,46.59,9.1
30658,023461,-71.50253,-31.54907,37.49,9.1
30659,023462,-74.49165,-37.55672,6.97,9.2
30660,023463,-70.37721,-24.57776,38.43,9.2
30661,023464,-73.20993,-40.34685,52.68,9.0
30662,023465,-70.96918,-22.39837,15.03,9.1
30663,023466,-71.53301,-34.42463,50.77,9.2
30664,023467,-71.86149,-18.41905,17.97,9.0
30665,023468,-73.65635,-43.68262,51.09,9.1
30666,023469,-72.85807,-35.01066,19.13,9.1
30667,023470,-74.21675,-39.48238,17.75,9.1
30668,023471,-71.15514,-27.3511,21.73,9.3
30669,023472,-71.86333,-27.90472,9.48,9.1
30670,023473,-74.06713,-37.57353,15.88,9.2
30671,023474,-70.67093,-27.26086,39.21,9.1
30672,023475,-71.25575,-33.69341,52.51,9.1
30673,023476,-73.6419,-37.12231,22.16,8.9
30674,023477,-72.65763,-34.68025,19.2,9.2
30675,023478,-74.60097,-37.81412,5.63,9.2
30676,023479,-71.69469,-27.41388,10.29,9.0
30677,023480,-71.97284,-34.36746,33.11,9.0
30678,023481,-73.32826,-35.45858,16.17,9.1
30679,023482,-71.92449,-27.80344,7.48,9.3
30680,023483,-72.17426,-33.27258,18.03,9.1
30681,023484,-74.60977,-40.15477,12.19,9.3
30682,023485,-70.82081,-25.52882,26.76,9.1
30683,023486,-74.40883,-40.20794,15.47,9.2
30684,023488,-72.82478,-36.19351,36.45,9.3
30685,023489,-73.43539,-38.59354,33.73,9.3
30686,023490,-70.5638,-22.64711,25.09,9.0
30687,023492,-72.26337,-30.95374,12.08,9.3
30688,023493,-70.49801,-26.76488,43.57,9.2
30689,023494,-73.60456,-39.00758,31.69,9.3
30690,023495,-71.88081,-33.94542,30.84,9.2
30691,023496,-70.16875,-25.44086,50.62,9.1
30692,023497,-73.05726,-35.00727,16.2,9.1
30693,023498,-74.56822,-40.31349,13.07,9.2
30694,023499,-71.97284,-34.36746,33.11,9.3
30695,023500,-71.10221,-24.5828,17.88,9.1
30696,023501,-71.42126,-30.47776,38.33,9.1
30697,023502,-73.92459,-43.76718,39.94,9.0
30698,023503,-70.78939,-18.78587,40.29,9.2
30699,023504,-70.50267,-25.83447,38.71,9.2
30700,023505,-70.31452,-21.63898,31.87,9.0
30701,023506,-70.67587,-22.29122,21.46,9.1
30702,023507,-71.42651,-29.34843,31.28,9.2
30703,023508,-70.4912,-27.03293,45.88,9.1
30704,023509,-72.81231,-34.58059,16.01,9.0
30705,023510,-70.28106,-22.40821,33.13,9.2
30706,023512,-71.94113,-33.62602,26.02,9.1
30707,023513,-72.75407,-35.04782,21.45,9.1
30708,023514,-73.18778,-36.35319,28.06,9.3
30709,023515,-71.947,-29.89876,17.56,9.3
30710,023516,-74.21515,-38.66908,15.83,9.1
30711,023517,-73.08098,-37.70752,38.15,9.3
30712,023519,-70.5638,-22.64711,25.09,9.2
30713,023520,-74.3028,-40.45514,17.76,9.1
30714,023521,-70.07927,-21.66191,40.56,9.0
30715,023522,-73.97402,-37.08421,16.01,9.1
30716,023523,-70.54573,-19.82475,33.15,9.4
30717,023524,-73.61499,-42.10971,44.86,9.0
30718,023525,-71.32795,-33.2081,46.28,9.2
30719,023526,-70.91076,-28.51547,42.69,9.0
30720,023527,-71.02331,-26.471,21.31,9.2
30721,023528,-71.20229,-31.39122,51.63,8.9
30722,023529,-73.32618,-41.27238,50.18,9.1
30723,023531,-74.19082,-39.20319,17.6,9.0
30724,023532,-70.98166,-23.42505,16.9,9.3
30725,023533,-74.95612,-39.59739,5.51,9.2
30726,023534,-72.8279,-37.91856,48.16,9.2
30727,023535,-70.99935,-25.92037,21.17,9.2
30728,023536,-72.17048,-29.23703,9.24,9.2
30729,023537,-71.22975,-25.08618,15.72,9.1
30730,023538,-73.11359,-37.8993,38.31,9.3
30731,023539,-70.16875,-25.44086,50.62,9.0
30732,023540,-74.88579,-40.80624,9.13,9.3
30733,023541,-74.73121,-38.52555,5.47,8.9
30734,023542,-73.37226,-41.06361,47.37,9.3
30735,023543,-70.4736,-24.14515,32.97,9.4
30736,023544,-71.22434,-23.89974,11.28,9.2
30737,023545,-71.12047,-30.31635,51.67,9.2
30738,023546,-70.27868,-24.54202,41.57,9.1
30739,023547,-71.04466,-28.64533,38.7,9.1
30740,023548,-71.4647,-27.18716,14.46,9.0
30741,023549,-70.82239,-21.99846,18.08,9.2
30742,023550,-71.33595,-29.76065,38.19,9.1
30743,023551,-73.58674,-38.18843,27.56,9.0
30744,023552,-71.06007,-28.56199,36.87,9.1
30745,023553,-70.55382,-25.74464,36.46,9.2
30746,023554,-71.02221,-20.43706,15.24,9.3
30747,023555,-70.94932,-28.22125,36.89,9.2
30748,023556,-70.35121,-23.47028,33.77,9.0
30749,023557,-70.6641,-22.09527,21.55,9.2
